DATE_WEEK_START,VOLUME,FORECAST,STD,L95,U95,RESIDUAL
2019-04-28,4741,4620.9365195,930.45567924,2797.276899,6444.59614,120.0634805
2019-05-05,4665,4064.4559567,930.45567924,2240.7963362,5888.1155773,600.54404326
2019-05-12,4688,4184.299642,930.45567924,2360.6400215,6007.9592625,503.70035801
2019-05-19,4694,4336.7386948,930.45567924,2513.0790743,6160.3983153,357.26130523
2019-05-26,4817,4186.933115,930.45567924,2363.2734944,6010.5927355,630.06688504
2019-06-02,5581,4253.1576598,930.45567924,2429.4980392,6076.8172803,1327.8423402
2019-06-09,5528,4894.4284254,930.45567924,3070.7688049,6718.0880459,633.57157457
2019-06-16,5142,4661.9120881,930.45567924,2838.2524675,6485.5717086,480.08791195
2019-06-23,5300,4803.6455507,930.45567924,2979.9859302,6627.3051713,496.35444926
2019-06-30,4506,4683.4532597,930.45567924,2859.7936392,6507.1128802,-177.4532597
2019-07-07,5727,3760.9298783,930.45567924,1937.2702578,5584.5894988,1966.0701217
2019-07-14,5311,5167.0306161,930.45567924,3343.3709955,6990.6902366,143.96938394
2019-07-21,5539,4463.8928448,930.45567924,2640.2332243,6287.5524654,1075.1071552
2019-07-28,5383,4920.9192327,930.45567924,3097.2596122,6744.5788533,462.08076726
2019-08-04,5353,4744.3442983,930.45567924,2920.6846777,6568.0039188,608.65570174
2019-08-11,5077,4997.2374648,930.45567924,3173.5778443,6820.8970853,79.762535233
2019-08-18,4899,4205.1893084,930.45567924,2381.5296879,6028.8489289,693.81069158
2019-08-25,4842,4251.1589965,930.45567924,2427.499376,6074.818617,590.84100351
2019-09-01,4451,3693.8877323,930.45567924,1870.2281118,5517.5473528,757.11226773
2019-09-08,4720,4023.2776729,930.45567924,2199.6180524,5846.9372934,696.72232707
2019-09-15,5036,4057.6431264,930.45567924,2233.9835059,5881.3027469,978.35687362
2019-09-22,4313,4733.7377818,930.45567924,2910.0781613,6557.3974023,-420.7377818
2019-09-29,4293,3673.2522099,930.45567924,1849.5925894,5496.9118304,619.74779009
2019-10-06,4320,3781.4112288,930.45567924,1957.7516083,5605.0708493,538.58877116
2019-10-13,3672,3511.3709589,930.45567924,1687.7113384,5335.0305794,160.62904112
2019-10-20,3967,2999.3629181,930.45567924,1175.7032975,4823.0225386,967.63708194
2019-10-27,3470,3304.4920149,930.45567924,1480.8323944,5128.1516354,165.50798512
2019-11-03,3499,2983.098915,930.45567924,1159.4392945,4806.7585355,515.90108497
2019-11-10,3005,3111.0387636,930.45567924,1287.3791431,4934.6983841,-106.0387636
2019-11-17,3911,2666.5748263,930.45567924,842.91520583,4490.2344469,1244.4251737
2019-11-24,2576,3542.4416004,930.45567924,1718.7819799,5366.101221,-966.4416004
2019-12-01,3995,1813.4636171,930.45567924,-10.19600345,3637.1232376,2181.5363829
2019-12-08,3672,3900.3853356,930.45567924,2076.7257151,5724.0449561,-228.3853356
2019-12-15,3082,2989.6199083,930.45567924,1165.9602878,4813.2795289,92.380091652
2019-12-22,2377,2967.0242355,930.45567924,1143.3646149,4790.683856,-590.0242355
2019-12-29,3196,1510.0212606,930.45567924,-313.6383599,3333.6808812,1685.9787394
2020-01-05,3827,3183.1727832,930.45567924,1359.5131626,5006.8324037,643.82721684
2020-01-12,3066,3157.7881118,930.45567924,1334.1284913,4981.4477323,-91.78811183
2020-01-19,3735,2997.2739359,930.45567924,1173.6143154,4820.9335564,737.72606413
2020-01-26,3369,2931.8169291,930.45567924,1108.1573086,4755.4765496,437.1830709
2020-02-02,3323,3457.6575604,930.45567924,1633.9979399,5281.3171809,-134.6575604
2020-02-09,3011,2891.6890958,930.45567924,1068.0294753,4715.3487163,119.31090423
2020-02-16,3131,2427.6139022,930.45567924,603.95428164,4251.2735227,703.38609784
2020-02-23,3204,2275.2298375,930.45567924,451.57021696,4098.889458,928.77016253
2020-03-01,4239,2928.0183914,930.45567924,1104.3587709,4751.6780119,1310.9816086
2020-03-08,3904,4234.9121473,930.45567924,2411.2525268,6058.5717678,-330.9121473
2020-03-15,2686,3493.5214652,930.45567924,1669.8618447,5317.1810858,-807.5214652
2020-03-22,1532,2197.5470827,930.45567924,373.88746221,4021.2067032,-665.5470827
2020-03-29,2450,820.40317275,930.45567924,-1003.256448,2644.0627933,1629.5968273
2020-04-05,2307,1955.3402964,930.45567924,131.68067592,3778.9999169,351.65970357
2020-04-12,2766,1600.6199202,930.45567924,-223.0397003,3424.2795407,1165.3800798
2020-04-19,2894,2599.9959292,930.45567924,776.33630873,4423.6555498,294.00407075
2020-04-26,2897,2779.840616,930.45567924,956.18099544,4603.5002365,117.15938404
2020-05-03,2964,3357.2597456,930.45567924,1533.6001251,5180.9193661,-393.2597456
2020-05-10,2672,2701.0533784,930.45567924,877.39375788,4524.7129989,-29.05337839
2020-05-17,3270,2074.1250499,930.45567924,250.46542941,3897.7846704,1195.8749501
2020-05-24,2981,2276.3847546,930.45567924,452.72513405,4100.0443751,704.61524544
2020-05-31,3632,2625.1271895,930.45567924,801.46756898,4448.78681,1006.8728105
2020-06-07,3952,3391.2363017,930.45567924,1567.5766812,5214.8959222,560.76369834
2020-06-14,4082,3984.9149931,930.45567924,2161.2553726,5808.5746136,97.08500692
2020-06-21,4199,4036.9880961,930.45567924,2213.3284756,5860.6477166,162.01190387
2020-06-28,3235,3803.4737991,930.45567924,1979.8141786,5627.1334197,-568.4737991
2020-07-05,4665,2337.3478235,930.45567924,513.68820294,4161.007444,2327.6521765
2020-07-12,4761,3941.7073013,930.45567924,2118.0476808,5765.3669218,819.29269872
2020-07-19,5332,4236.8799638,930.45567924,2413.2203433,6060.5395843,1095.1200362
2020-07-26,4767,5156.9012873,930.45567924,3333.2416668,6980.5609078,-389.9012873
2020-08-02,4085,4270.9683164,930.45567924,2447.3086958,6094.6279369,-185.9683164
2020-08-09,4091,3772.5528611,930.45567924,1948.8932406,5596.2124816,318.44713888
2020-08-16,3950,3210.4095489,930.45567924,1386.7499284,5034.0691694,739.59045113
2020-08-23,4166,3213.1427099,930.45567924,1389.4830894,5036.8023304,952.85729013
2020-08-30,4096,2947.1704944,930.45567924,1123.5108739,4770.8301149,1148.8295056
2020-09-06,3239,3850.1965303,930.45567924,2026.5369098,5673.8561508,-611.1965303
2020-09-13,4044,2881.0986045,930.45567924,1057.438984,4704.7582251,1162.9013955
2020-09-20,3972,4150.9012354,930.45567924,2327.2416148,5974.5608559,-178.9012354
2020-09-27,3448,3446.0976109,930.45567924,1622.4379904,5269.7572314,1.9023891207
2020-10-04,3497,2749.975569,930.45567924,926.3159485,4573.6351895,747.02443098
2020-10-11,3291,2565.3034873,930.45567924,741.64386677,4388.9631078,725.69651271
2020-10-18,3309,2819.2773411,930.45567924,995.61772062,4642.9369617,489.72265886
2020-10-25,3244,2872.7862991,930.45567924,1049.1266786,4696.4459196,371.21370091
2020-11-01,3488,3205.6623525,930.45567924,1382.002732,5029.321973,282.3376475
2020-11-08,3657,3003.0819512,930.45567924,1179.4223306,4826.7415717,653.91804884
2020-11-15,3349,3478.8932762,930.45567924,1655.2336557,5302.5528967,-129.8932762
2020-11-22,2219,2793.2936616,930.45567924,969.63404113,4616.9532822,-574.2936616
2020-11-29,864,1363.0666168,930.45567924,-460.5930037,3186.7262373,-499.0666168
2020-12-06,,35.087027096,930.45567924,-1788.572593,1858.7466476,
2020-12-13,,-499.6330522,1440.7822265,-3323.514326,2324.2482213,
2020-12-20,,-883.9927697,1855.9843603,-4521.655272,2753.6697324,
2020-12-27,,-1022.638493,2218.4830596,-5370.785391,3325.5084036,
2021-01-03,,-982.1163009,2471.6689684,-5826.498461,3862.2658588,
2021-01-10,,-579.8670008,2656.3936374,-5786.302859,4626.5688572,
2021-01-17,,-194.7468488,2737.9507515,-5561.031713,5171.5380156,
2021-01-24,,0,2761.9204571,-5413.264624,5413.2646241,
2021-01-31,,0,2761.9204571,-5413.264624,5413.2646241,
2021-02-07,,0,2761.9204571,-5413.264624,5413.2646241,
2021-02-14,,0,2761.9204571,-5413.264624,5413.2646241,
